232, -102165504, 61731.9275, 307.879161
233, -102812672, 61730.4016, 307.871551
234, -103521792, 61728.8758, 307.863941
235, -104232960, 61727.3499, 307.856331
236, -104886784, 61725.8240, 307.848720
237, -105427456, 61724.2981, 307.841110
238, -105802752, 61722.7722, 307.833500
239, -105967104, 61721.2464, 307.825890
240, -105880576, 61719.7205, 307.818280
241, -105512960, 61718.1946, 307.810670
242, -104841216, 61716.6687, 307.803060
243, -103854080, 61715.1429, 307.795450
244, -102548480, 61713.6170, 307.787840
245, -100931584, 61712.0911, 307.780230
246, -99020288, 61710.5652, 307.772619
247, -96840192, 61709.0393, 307.765009
248, -94424064, 61707.5135, 307.757399
249, -91812864, 61705.9876, 307.749789
250, -89051648, 61704.4617, 307.742179
251, -86191104, 61702.9358, 307.734569
252, -83283456, 61701.4099, 307.726959
253, -80382976, 61699.8841, 307.719349
254, -77542912, 61698.3582, 307.711739
255, -74815488, 61696.8323, 307.704128
256, -72248320, 61695.3064, 307.696518
257, -69885952, 61693.7805, 307.688908
258, -67765248, 61692.2547, 307.681298
259, -65918976, 61690.7288, 307.673688
260, -64371200, 61689.2029, 307.666078
261, -63137280, 61687.6770, 307.658468
262, -62226944, 61686.1512, 307.650858
263, -61639168, 61684.6253, 307.643248
264, -61367296, 61683.0994, 307.635638
265, -61395968, 61681.5735, 307.628027
266, -61703680, 61680.0476, 307.620417
267, -62262272, 61678.5218, 307.612807
268, -63038976, 61676.9959, 307.605197
269, -63997952, 61675.4700, 307.597587
270, -65098240, 61673.9441, 307.589977
271, -66298880, 61672.4182, 307.582367
272, -67558400, 61670.8924, 307.574757
273, -68834304, 61669.3665, 307.567147
274, -70087168, 61667.8406, 307.559537
275, -71279616, 61666.3147, 307.551926
276, -72377344, 61664.7888, 307.544316
277, -73351168, 61663.2630, 307.536706
278, -74175488, 61661.7371, 307.529096
279, -74830336, 61660.2112, 307.521486
280, -75300864, 61658.6853, 307.513876
281, -75577856, 61657.1595, 307.506266
282, -75657216, 61655.6336, 307.498656
283, -75540480, 61654.1077, 307.491046
284, -75232768, 61652.5818, 307.483436
285, -74745344, 61651.0559, 307.475825
286, -74092032, 61649.5301, 307.468215
287, -73289728, 61648.0042, 307.460605
288, -72358400, 61646.4783, 307.452995
289, -71319040, 61644.9524, 307.445385
290, -70195200, 61643.4265, 307.437775
291, -69008896, 61641.9007, 307.430165
292, -67783680, 61640.3748, 307.422555
293, -66541056, 61638.8489, 307.414945
294, -65302528, 61637.3230, 307.407334
295, -64087040, 61635.7971, 307.399724
296, -62911488, 61634.2713, 307.392114
297, -61790720, 61632.7454, 307.384504
298, -60737024, 61631.2195, 307.376894
299, -59760640, 61629.6936, 307.369284
300, -58868736, 61628.1678, 307.361674
301, -58065920, 61626.6419, 307.354064
302, -57354240, 61625.1160, 307.346454
303, -56734720, 61623.5901, 307.338844
304, -56205312, 61622.0642, 307.331233
305, -55762432, 61620.5384, 307.323623
306, -55400960, 61619.0125, 307.316013
307, -55115776, 61617.4866, 307.308403
308, -54898176, 61615.9607, 307.300793
309, -54742016, 61614.4348, 307.293183
310, -54637568, 61612.9090, 307.285573
311, -54576640, 61611.3831, 307.277963
312, -54550016, 61609.8572, 307.270353
313, -54548480, 61608.3313, 307.262743
314, -54563840, 61606.8054, 307.255132
315, -54585856, 61605.2796, 307.247522
316, -54606336, 61603.7537, 307.239912
317, -54616576, 61602.2278, 307.232302
318, -54608384, 61600.7019, 307.224692
319, -54572032, 61599.1761, 307.217082
320, -54500864, 61597.6502, 307.209472
321, -54386176, 61596.1243, 307.201862
322, -54221312, 61594.5984, 307.194252
323, -53998080, 61593.0725, 307.186641
324, -53710336, 61591.5467, 307.179031
325, -53351936, 61590.0208, 307.171421
326, -52917760, 61588.4949, 307.163811
327, -52403712, 61586.9690, 307.156201
328, -51806208, 61585.4431, 307.148591
329, -51123712, 61583.9173, 307.140981
330, -50355200, 61582.3914, 307.133371
331, -49502720, 61580.8655, 307.125761
332, -48569344, 61579.3396, 307.118151
333, -47560192, 61577.8138, 307.110540
334, -46482944, 61576.2879, 307.102930
335, -45346816, 61574.7620, 307.095320
336, -44163584, 61573.2361, 307.087710
337, -42947072, 61571.7102, 307.080100
338, -41714688, 61570.1844, 307.072490
339, -40483328, 61568.6585, 307.064880
340, -39273472, 61567.1326, 307.057270
341, -38106624, 61565.6067, 307.049660
342, -37004288, 61564.0808, 307.042050
343, -35990016, 61562.5550, 307.034439
344, -35086848, 61561.0291, 307.026829
345, -34317312, 61559.5032, 307.019219
346, -33703424, 61557.9773, 307.011609
347, -33265664, 61556.4514, 307.003999
348, -33021952, 61554.9256, 306.996389
349, -32988160, 61553.3997, 306.988779
350, -33176576, 61551.8738, 306.981169
351, -33595904, 61550.3479, 306.973559
352, -34251264, 61548.8221, 306.965949
353, -35143168, 61547.2962, 306.958338
354, -36267520, 61545.7703, 306.950728
355, -37615104, 61544.2444, 306.943118
